X.2,X.1,Parent,Spinoff,Date,Parent.Company,New.Company,MarketCap,Notes,Missing.,Sector,Industry,YF_Dummy,Notes.1,X,TotalAssets,Inventory,NetPPE,TotalEquityGrossMinorityInterest,TotalDebt,TotalRevenue,ResearchAndDevelopment,OperatingIncome,NetIncome,ParentTotalAssets,ParentTotalEquityGrossMinorityInterest,ParentTotalDebt,Notes...Parent,Notes...Spinoff,Notes.2,Year.Dmy,IndustryMedianEarningsVolatility,IndustryMedianLeverageRatio,SectorMedianEarningsVolatility,SectorMedianLeverageRatio,Taxes,ClosestDate,WX_FFR,WX_diff
221,221,TKR,TMST,7/1/14,Timken Co.,Timkensteel Corp,2119944000,,,Basic Materials,Steel,,,,1400200000,273100000,757500000,827100000,130200000,434200000,,40100000,25700000,3265200000,1804100000,490800000,,,,2014,1.414124213,0.22605985,0.569454173,0.504063828,0.353,16252,-2.836697391,0.051884149
222,222,NRF,DBRG,6/30/14,Northstar Realty Finance Corp,Digitalbridge Group Inc,2144575953,,,Real Estate,Real Estate Services,,,,3751696000,,124832000,2416891000,1212217000,65973000,,49925000,37649000,6212818000,2334804000,,https://www.sec.gov/Archives/edgar/data/1273801/000127380114000007/nrf0331201410-q.htm,,,2014,0.807700256,0.895384136,0.179744118,1.025771966,0.35,16252,-2.836697391,0.051884149
223,223,RYN,RYAM,6/30/14,Rayonier Inc,Rayonier Advanced Materials Inc,1634341893,,,Basic Materials,Chemicals,,,,1225000000,121705000,857600000,-38800000,948900000,212500000,,6200000,4600000,2636000000,1719800000,770100000,,,,2014,1.395551547,0.625708662,0.569454173,0.504063828,0.35,16252,-2.836697391,0.051884149
224,224,TWX,TIME1,6/9/14,Time Warner Inc,Time Inc,,,Private,Communication Services,,1,Private,,5757000000,62000000,475000000,2758000000,1377000000,82000000,,-21000000,-32000000,,,,Not found on EDGAR ,https://www.sec.gov/Archives/edgar/data/1591517/000159151714000014/timeincq22014.htm,,2014,,,0.478823115,0.915681256,,16222,-2.88858154,0.097061146
225,225,ENSG,CTRE,6/3/14,Ensign Group Inc,Caretrust Reit Inc,440468186,,,Real Estate,REIT—Healthcare Facilities,,,,513352000,,,147658000,359504000,14065000,,194000,-10342000,771478000,371808000,257488000,,,,2014,0.094740721,1.165869102,0.179744118,1.025771966,0.35,16222,-2.88858154,0.097061146
226,226,INVA,TBPH,6/3/14,Innoviva Inc,Theravance Biopharma Inc,1028448800,,,Healthcare,Biotechnology,,,,430588000,14756000,9624000,384759000,,2974000,46283000,-56706000,-58215000,605034000,263252000,287500000,,,,2014,0.592506331,0.093677874,0.488183677,0.172467945,0.35,16222,-2.88858154,0.097061146
227,227,OIS,CVEO,6/2/14,Oil States International Inc,Civeo Corp,2670476900,,,Industrials,Specialty Business Services,,,,2313629000,20614000,1414551000,1317057000,775000000,227133000,,29732000,13949000,4046087000,2572729000,973091000,,,,2014,0.238514261,1.089282231,0.390302901,0.72137165,0.25,16222,-2.88858154,0.097061146
228,228,NOV,DNOW,6/2/14,Nov Inc,Now Inc,3876559244,True spinoff?,https://www.macrotrends.net/stocks/charts/DNOW/now/market-cap,Energy,Oil & Gas Equipment & Services,,,,2473000000,882000000,118000000,1958000000,,952000000,,43000000,27000000,35480000000,22792000000,3149000000,,,,2014,1.769538346,0.428871003,1.15720515,0.544878592,0.25,16222,-2.88858154,0.097061146
229,229,SPG,WPGGQ,5/29/14,Simon Property Group Inc,Washington Prime Group Inc,3200000000,,https://www.macrotrends.net/stocks/charts/WPGGQ/washington-prime-group/market-cap,Real Estate,REIT—Retail,1,Private,Industry easy to assign,3487314000,,,972914000,,158175000,,15354000,84281000,32755599000,6971893000,23186610000,,https://www.sec.gov/Archives/edgar/data/1594686/000104746914006799/a2221034z10-q.htm,,2014,0.177204192,1.42478274,0.179744118,1.025771966,,16222,-2.88858154,0.097061146
230,230,SLM,NAVI,5/1/14,Slm Corp,Navient Corp,7428255108,,,Financial Services,Credit Services,,,,1.42976E+11,,159000000,4021000000,1.36235E+11,937000000,,,307000000,1.56434E+11,5662000000,1.36951E+11,,,,2014,0.13823204,1.653846154,0.238518233,0.713185784,0.384,16191,-2.985642686,-0.093856864
231,231,SHLDQ,LE,4/7/14,Sears Holdings Corp,Lands' End Inc,883597805,,,Consumer Cyclical,Apparel Retail,,,,1227754000,326973000,98656000,345326000,515000000,330483000,,18794000,10868000,18261000000,2183000000,2917000000,https://www.sec.gov/Archives/edgar/data/1310067/000131006714000007/shld201310k.htm,,,2014,0.28446487,0.929720478,0.289853825,0.849259347,0.361,16161,-2.891785821,-0.267398934
232,232,DOV,KN,3/3/14,Dover Corp,Knowles Corp,2684322089,,,Technology,Communication Equipment,,,,2082300000,154200000,350900000,1404300000,400100000,276119000,20916000,22094000,11894000,10543040000,4445622000,3458254000,,,,2014,1.222858916,0.451962829,0.68127812,0.421535022,0.248,16130,-2.624386887,-0.082101877
233,233,DS,NEWM,2/14/14,Drive Shack Inc,New Media Investment Group Inc,,,Became GCI,Communication Services,,,No Data,,,,,,,,,,,,,,,,,2014,,,0.478823115,0.915681256,,16102,-2.54228501,-0.166161732
234,234,SGYPQ,HEPA,2/11/14,Synergy Pharmaceuticals Inc,Hepion Pharmaceuticals Inc,41553968,,,Healthcare,Biotechnology,,,,2643495,,15847,-7342360,,0,72507,-458970,-9311759,72558000,55348000,,https://www.sec.gov/Archives/edgar/data/1347613/000110465914020291/a14-2839_110k.htm,,,2014,0.592506331,0.093677874,0.488183677,0.172467945,0,16102,-2.54228501,-0.166161732
235,235,DGIT,SZMK,2/10/14,Digital Generation Inc,Sizmek Inc,320000000,,https://www.macrotrends.net/stocks/delisted/SZMK/sizmek-inc/market-cap,Communication Services,,1,Private,,404743000,,27006000,367418000,,38379000,3548000,-14821000,-14418000,771700000,301434000,386361000,https://www.sec.gov/Archives/edgar/data/934448/000110465913082904/a13-19513_110q.htm,https://www.sec.gov/Archives/edgar/data/1591877/000110465914037099/a14-9290_110q.htm,,2014,,,0.478823115,0.915681256,,16102,-2.54228501,-0.166161732
236,236,OKE,OGS,2/3/14,Oneok Inc,One Gas Inc,1867391758,,,Utilities,Utilities—Regulated Gas,,,,4382018000,81654000,3112140000,1782732000,1201322000,766178000,,109353000,59076000,17707558000,4845180000,8330093000,,,,2014,0.245053751,1.384158036,0.174184104,1.246500401,0.384,16102,-2.54228501,-0.166161732
237,237,STWD,SFR,2/3/14,Starwood Property Trust Inc,Starwood Waypoint Homes,281462500,,,Real Estate,Real Estate Services,,No Data,,,,,,,,,,,1.10771E+11,4327133000,3436649000,,,,2014,0.807700256,0.895384136,0.179744118,1.025771966,0.384,16102,-2.54228501,-0.166161732
238,238,TT,ALLE,12/2/13,Trane Technologies PLC,Allegion PLC,4243502419,,,Industrials,Security & Protection Services,,,,1979900000,155800000,203000000,-55700000,1343900000,550600000,,89900000,9600000,19002000000,7186600000,3527300000,,,,2013,1.097425716,0.097700894,0.411458914,0.72137165,0.35,16040,-2.133235027,-0.134293917
239,239,AHT,BHR,11/20/13,Ashford Hospitality Trust Inc,Braemar Hotels & Resorts Inc,293549838,,,Real Estate,REIT—Hotel & Motel,,,,961732000,318000,765326000,303127000,622531000,55108000,,5146000,-11389000,3629356000,1050697000,2440450000,,,,2013,0.237306473,0.999052326,0.187069856,1.025771966,0.35,16040,-2.133235027,-0.134293917
240,240,HBIO,BSTG,11/4/13,Harvard Bioscience Inc,Biostage Inc,36774880,,,Healthcare,,,No Data,,,,,,,,,,,148337000,107835000,23500000,,,,2013,,,0.492340697,0.172467945,,16010,-1.99894111,-0.146836336
241,241,PENN,GLPI,11/4/13,Penn Entertainment Inc,Gaming & Leisure Properties Inc,4504786552,,,Real Estate,REIT—Specialty,,,,2609239000,,139121000,142429000,2350000000,113776000,,38663000,9234000,5396738000,2392225000,2400617000,,,,2013,0.110016331,0.815176627,0.187069856,1.025771966,0.35,16010,-1.99894111,-0.146836336
242,242,UNTD,FTDCQ,11/1/13,United Online Inc,Ftd Companies Inc,600000000,https://www.macrotrends.net/stocks/charts/FTDCQ/ftd/market-cap,Private,Consumer Cyclical,,,No Data,,,,,,,,,,,856928000,430287000,220000000,https://www.sec.gov/Archives/edgar/data/1142701/000104746913010139/a2217193z10-q.htm,,,2013,,,0.349012961,0.849259347,,16010,-1.99894111,-0.146836336
243,243,LDOS,SAIC,9/30/13,Leidos Holdings Inc,Science Applications International Corp,1727933427,,,Technology,Information Technology Services,,,,1443000000,94000000,53000000,335000000,502000000,1007000000,,60000000,22000000,5511000000,2345000000,1335000000,,,,2013,0.354537139,0.785841228,0.774741605,0.421535022,0.353,15979,-1.852104774,-0.049756969
244,244,MUR,MUSA,9/3/13,Murphy Oil Corp,Murphy Usa Inc,1887962533,,,Consumer Cyclical,Specialty Retail,,,,1872009000,114894000,1248632000,563468000,642497000,4785740000,,65859000,41729000,18825000000,9134172000,3063637000,,,,2013,0.146593088,1.092015299,0.349012961,0.849259347,0.382,15949,-1.802347805,-0.135943279
245,245,IDT,STRP,8/1/13,Idt Corp,Straight Path Communications Inc,60000000,,https://www.macrotrends.net/stocks/delisted/STRP/straight-path-communications/market-cap,Communication Services,Telecom Services,1,Private,Industry easy to assign,15600000,,,13594000,,127000,,-470000,-417000,504229000,146360000,,,https://www.sec.gov/Archives/edgar/data/1574460/000121390013007218/f10q1013_straightpath.htm,,2013,0.334745427,1.028737664,0.466876737,0.915681256,,15918,-1.666404526,-0.144133194
246,246,ADGE,EUSP,7/23/13,American Dg Energy Inc,Eurosite Power Inc,25536195,,,Utilities,Utilities—Regulated Electric,,,,6559576,534004,3618934,2160608,4000000,168148,,-350932,-388452,35911765000,12388946000,,https://www.sec.gov/Archives/edgar/data/1378706/000137870613000027/adge-2013630x10q.htm,,,2013,0.142294096,1.482531616,0.150522992,1.246500401,0,15918,-1.666404526,-0.144133194
247,247,COV,MNKKQ,7/1/13,Covidien PLC,Mallinckrodt PLC,,,No NYSE,Healthcare,Drug Manufacturers—General,1,Not Listed,Industry easy to assign,3556600000,403100000,997400000,1255600000,919800000,570000000,,-27700000,-29900000,20215000000,9671000000,5076000000,https://www.sec.gov/Archives/edgar/data/1385187/000138518713000043/cov2013062813_10-q.htm,https://www.sec.gov/Archives/edgar/data/1567892/000156789213000029/mnk10-k92713.htm,,2013,0.270106966,0.978150957,0.492340697,0.172467945,,15887,-1.522271332,-0.552751114
248,248,TFCF,NWSA,7/1/13,Twenty-first Century Fox Inc,News Corp,9369962908,,,Communication Services,Entertainment,,,,16343000000,275000000,3012000000,12959000000,,2072000000,,0,27000000,50944000000,20125000000,16458000000,https://www.sec.gov/Archives/edgar/data/1308161/000119312513338522/d578800d10k.htm,,,2013,0.38746304,1.976846217,0.466876737,0.915681256,0.35,15887,-1.522271332,-0.552751114
249,249,DFODQ,WWAV,5/24/13,Dean Foods Co.,Whitewave Foods Co.,321000000,,https://www.macrotrends.net/stocks/delisted/WWAV/whitewave-foods/market-cap,Consumer Cyclical,,1,Private,,2231371000,179308000,633177000,883964000,721600000,600827000,,41954000,31209000,5013134000,969836000,1797518000,https://www.sec.gov/Archives/edgar/data/931336/000119312513211251/d501901d10q.htm,https://www.sec.gov/Archives/edgar/data/1555365/000119312513329159/d540684d10q.htm,,2013,,,0.349012961,0.849259347,,15857,-0.969520218,0.299499866
250,250,DS,RITM,5/16/13,Drive Shack Inc,Rithm Capital Corp,1705392840,,,Real Estate,REIT—Mortgage,,,,2742442000,,,1245725000,1474338000,52814000,,,109222000,,,,,,,2013,,1.848964154,0.187069856,1.025771966,0.35,15826,-1.269020085,0.254655201
251,251,VLO,CST,5/2/13,Valero Energy Corp,Cst Brands Inc,2280000000,,https://www.macrotrends.net/stocks/delisted/CST/cst-brands/market-cap,Consumer Cyclical,,1,Private,,2307000000,163000000,1274000000,551000000,1054000000,3211000000,,81000000,43000000,45501000000,18418000000,6869000000,,https://www.sec.gov/Archives/edgar/data/1562039/000156203913000040/q2-2013cstform10xq.htm,,2013,,,0.349012961,0.849259347,,15826,-1.269020085,0.254655201
252,252,BAM,BPY,4/15/13,Brookfield Asset Management Inc,Brookfield Property Partners Lp,1790000000,,https://www.macrotrends.net/stocks/delisted/BPY/brookfield-property-partners/market-cap,Real Estate,,,No Data,,,,,,,,,,,,,,,,,2013,,,0.187069856,1.025771966,,15796,-1.523675285,-0.083085959
253,253,JEF,CWGL,2/26/13,Jefferies Financial Group Inc,Crimson Wine Group Ltd.,227462822,,,Consumer Defensive,Beverages—Wineries & Distilleries,,,,196341000,42043000,107997000,192018000,,12006000,,965000,967000,9349118000,7009284000,1750400000,,,,2013,0.289288887,0.289290299,0.267591483,0.814964673,0.033,15765,-1.440589326,-0.018110771
254,254,CKH,VTOL,2/1/13,Seacor Holdings Inc,Bristow Group Inc,421925379,,,Energy,Oil & Gas Equipment & Services,,,,2251791000,110086000,1357155000,1029180000,941883000,333176000,,-6826000,-169246000,3700794000,17426750090,956964000,https://www.sec.gov/Archives/edgar/data/859598/000085959813000024/ckh-12312012x10k.htm,,,2013,0.530863233,0.428871003,0.549337714,0.544878592,0.084,15737,-1.422478556,-0.064850083
255,255,PPG,AXLL,1/28/13,Ppg Industries Inc,Axiall Corp,3210000000,,https://www.macrotrends.net/stocks/delisted/AXLL/axiall-corp/market-cap,Basic Materials,Specialty Chemicals,1,Private,Industry easy to assign,5825400000,443600000,1635900000,2493200000,1473300000,1061200000,,71200000,-3500000,15878000000,4322000000,4010000000,,https://www.sec.gov/Archives/edgar/data/805264/000104746913005884/a2215100z10-q.htm,,2013,0.235393152,0.675287768,0.690456884,0.504063828,,15737,-1.422478556,-0.064850083
256,256,KZIA,MEIP,1/28/13,Kazia Therapeutics Ltd.,Mei Pharma Inc,129583247,,,Healthcare,Biotechnology,,,,24947000,,41000,23165000,,0,1543000,-2768000,-2753000,4237707,2912548,926137,,,,2013,0.589445946,0.093677874,0.492340697,0.172467945,0,15737,-1.422478556,-0.064850083
257,257,STRZA,FWONA,1/14/13,Starz,Liberty Media Corp,13450609908,,,Communication Services,Entertainment,,,,32396000000,,1783000000,24751000000,2419000000,789000000,,160000000,8062000000,2176050000,539805000,,https://www.sec.gov/Archives/edgar/data/1559270/000155927013000005/starzllc_10-kx12312012.htm,,,2013,0.38746304,1.976846217,0.466876737,0.915681256,0.35,15706,-1.357628472,0.072272328
258,258,ABT,ABBV,1/2/13,Abbott Laboratories,Abbvie Inc,64554168631,,,Healthcare,Drug Manufacturers—General,,,,27169000000,1037000000,2200000000,2957000000,15037000000,4329000000,634000000,1305000000,968000000,67234944000,26813232000,20475964000,,,,2013,0.270106966,0.978150957,0.492340697,0.172467945,0.219,15706,-1.357628472,0.072272328
259,259,ELN,PRTA,12/21/12,Elan Corp PLC,Prothena Co.rp Public Ltd Co,129587070,,,Healthcare,Biotechnology,,,,129283000,,3393000,126484000,,575000,9833000,-12220000,-12221000,127700000,126000000,,https://www.sec.gov/Archives/edgar/data/737572/000119312512509321/d457188dex991.htm,,Carve-out?,2012,0.623266458,0.093677874,0.531188514,0.172467945,0.125,15706,-1.357628472,0.072272328
260,260,ASPS,AAMC,12/14/12,Altisource Portfolio Solutions SA,Altisource Asset Management Corp,316333755,,,Financial Services,Mortgage Finance,,,,105815000,,,104881000,,1515000,,-1782000,-840000,306251000,232395000,345000,,,,2012,0.133418804,1.796966962,0.36531107,0.713185784,,15675,-1.429900801,-0.007054456
261,261,ASPS,RESI1,12/14/12,Altisource Portfolio Solutions SA,Front Yard Residential Corp,380000000,,https://www.macrotrends.net/stocks/delisted/RESI./front-yard-residential-corp/market-cap,Real Estate,,1,Not Listed,,100011000,,,99911000,,,,,,306251000,232395000,345000,,https://www.sec.gov/Archives/edgar/data/1555039/000155503913000005/resi-20121231x10k.htm,,2012,,,0.273177204,1.025771966,,15675,-1.429900801,-0.007054456
262,262,SHLDQ,SRSCQ,11/16/12,Sears Holdings Corp,Sears Canada Inc,967837789,,,Consumer Cyclical,Department Stores,,,,2479100000,851400000,840000000,1076400000,36100000,1298000000,,19700000,39900000,21802000000,3901000000,4004000000,https://www.sec.gov/Archives/edgar/data/1310067/000144530512003689/shldq32012.htm,,,2012,0.575800941,1.118146241,0.585352983,0.849259347,0.167,15645,-1.422846345,-0.083871204
263,263,CMVT,MESG,11/1/12,Comverse Technology Inc,Xura Inc,,,Private,Technology,,1,Not Listed,,857790000,24800000,37442000,-18763000,0,183587000,,10777000,10777000,2516637000,536655000,596162000,https://www.sec.gov/Archives/edgar/data/803014/000080301412000020/cmvt-7312012x10q.htm,https://www.sec.gov/Archives/edgar/data/1549872/000154987213000008/cnsi-1312013x10k.htm,,2012,,,1.134084546,0.421535022,,15645,-1.422846345,-0.083871204
264,264,MDLZ,KRFT,10/2/12,Mondelez International Inc,Kraft Foods Group Inc,,,Merged with Heinz,Consumer Defensive,Packaged Foods,1,Not Listed,Industry easy to assign,23329000000,1928000000,4204000000,3572000000,10000000000,18339000000,,2670000000,1642000000,97779000000,36678000000,29506000000,,https://www.sec.gov/Archives/edgar/data/1545158/000119312513118824/d463856d10k.htm,,2012,0.450975424,0.937844663,0.282190242,0.814964673,,15614,-1.338975141,0.021489116
265,265,FABU,NTRU,10/2/12,Fab Universal Corp,Natur International Corp,1912017,,,Consumer Defensive,Packaged Foods,,,,1368505,,615,1146484,,1150232,,58054,-718346,158410783,130609125,,https://www.sec.gov/Archives/edgar/data/1074909/000101041212000391/f10qv9clean.htm,,,2012,0.450975424,0.937844663,0.282190242,0.814964673,0.313,15614,-1.338975141,0.021489116
266,266,TYC,ADT1,10/1/12,Tyco International PLC,Adt Corp,8680000000,,https://www.macrotrends.net/stocks/delisted/ADT.3/adt-corp/market-cap,Industrials,Security & Protection Services,1,Not Listed,Industry easy to assign,9528000000,44000000,215000000,5264000000,2527000000,809000000,,186000000,105000000,,,,,https://www.sec.gov/Archives/edgar/data/1546640/000154664013000004/adt10-q112x28x2012.htm,,2012,0.713514944,0.097700894,0.758984433,0.72137165,,15614,-1.338975141,0.021489116
267,267,NC,HY,10/1/12,Nacco Industries Inc,Hyster-yale Materials Handling Inc,816510766,,,Industrials,Farm & Heavy Construction Machinery,,,,1064400000,308600000,146100000,342200000,142200000,652000000,,28800000,32400000,822000000,291100000,207400000,,,,2012,1.034905477,0.6313348,0.758984433,0.72137165,0.35,15614,-1.338975141,0.021489116
268,268,TYC,PNR,10/1/12,Tyco International PLC,Pentair PLC,10131656159,,,Industrials,Specialty Industrial Machinery,,,,11795311000,1380271000,1224488000,6483357000,2457374000,1750932000,32174000,-243388000,-273083000,,,,,,,2012,0.466804295,0.529711181,0.758984433,0.72137165,0.35,15614,-1.338975141,0.021489116
269,269,LLL1,EGL,7/18/12,L3 Technologies Inc,Engility Holdings Inc,290000000,,https://www.macrotrends.net/stocks/delisted/EGL/engility-holdings/market-cap,Technology,,1,Private,,1034249000,,11581000,323839000,335000000,404496000,,-412699000,-419225000,15725000000,6860000000,4126000000,https://www.sec.gov/Archives/edgar/data/1056239/000119312512332469/d367966d10q.htm,https://www.sec.gov/Archives/edgar/data/1544229/000119312512467606/d406499d10q.htm,,2012,,,1.134084546,0.421535022,,15553,-1.258669075,-0.079894948
270,270,MATX,ALEX,7/2/12,Matson Inc,Alexander & Baldwin Inc,1265818687,,,Real Estate,REIT—Retail,,,,1438400000,42000000,988400000,905500000,252100000,92900000,,12600000,13400000,1189500000,247300000,372800000,,,,2012,0.193290819,1.42478274,0.273177204,1.025771966,0.124,15522,-1.178774127,-0.067707192
271,271,HSH,DEMBF,6/29/12,Hillshire Brands Co.,De Master Blenders 1753 Nv,,,,Consumer Cyclical,,,No Data,,,,,,,,,,,,,,,,,2012,,,0.585352983,0.849259347,,15522,-1.178774127,-0.067707192
272,272,SLS,PHIO,5/10/12,Sellas Life Sciences Group Inc,Phio Pharmaceuticals Corp,18273609,,,Healthcare,Biotechnology,,,,8019000,,282000,-2776000,16000,0,6947000,-7663000,-7599000,28208000,-10570000,1060000,,,,2012,0.623266458,0.093677874,0.531188514,0.172467945,0.35,15461,-1.237225286,0.02479438
273,273,TAST,FRGI,5/8/12,Carrols Restaurant Group Inc,Fiesta Restaurant Group Inc,306430905,,,Consumer Cyclical,Restaurants,,,,285961000,2124000,120672000,2559000,203943000,128833000,,12811000,3921000,446259000,58020000,274047000,,,,2012,0.176421075,0.956116934,0.585352983,0.849259347,0.399,15461,-1.237225286,0.02479438
274,274,MWV,ACCO,5/1/12,Meadwestvaco Corp,Acco Brands Corp,1030000000,,,Industrials,Business Equipment & Supplies,,,,2527400000,352400000,269200000,588600000,1260200000,438700000,,26300000,94200000,,,,,,,2012,1.196798382,0.509947815,0.758984433,0.72137165,0.4,15461,-1.237225286,0.02479438
275,275,COP,PSX,5/1/12,Conocophillips,Phillips 66,20784051318,,,Energy,Oil & Gas Refining & Marketing,,,,48575000000,5496000000,15169000000,18979000000,7986000000,47012000000,,1445000000,1181000000,1.62881E+11,67043000000,28360000000,,,,2012,0.982095877,1.0822959,0.834658739,0.544878592,0.35,15461,-1.237225286,0.02479438
276,276,ATLS1,ARPJQ,3/14/12,Atlas Energy Lp,Atlas Resource Partners Lp,,,,Energy,,,No Data,,,,,,,,,,,,,,,,,2012,,,0.834658739,0.544878592,,15400,-1.266089579,0.185597589
277,277,RAH,POST,2/6/12,Ralcorp Holdings Inc,Post Holdings Inc,1132792000,,,Consumer Defensive,Packaged Foods,,,,2752700000,71100000,417400000,1268600000,950000000,250500000,,33200000,10500000,6863600000,2640200000,2189900000,https://www.sec.gov/Archives/edgar/data/1029506/000119312512389504/d349784d10qa.htm,,,2012,0.450975424,0.937844663,0.282190242,0.814964673,0.35,15371,-1.451687169,0.088098793
278,278,SUN1,SXC,1/18/12,Sunoco Inc,Suncoke Energy Inc,996056998,,,Basic Materials,Coking Coal,,,,1918900000,200800000,1384200000,513300000,725700000,481300000,,33900000,16900000,11982000000,1800000000,3544000000,https://www.sec.gov/Archives/edgar/data/95304/000119312512085407/d264773d10k.htm,,,2012,1.830658464,0.101300962,0.880898558,0.504063828,0.242,15371,-1.451687169,0.088098793
279,279,GGP,RSE,1/13/12,Ggp Inc,Rouse Properties Inc,390000000,,https://www.macrotrends.net/stocks/delisted/RSE/rouse-properts/market-cap,Real Estate,,1,Not Listed,,1847718000,,,584567000,1179645000,56408000,,3977000,-26077000,,,,,https://www.sec.gov/Archives/edgar/data/1528558/000110465912037469/a12-9461_110q.htm,,2012,,,0.273177204,1.025771966,,15340,-1.539785962,-0.073347967
280,280,WMB,WPX,1/3/12,Williams Companies Inc,Wpx Energy Inc,3100000000,,https://www.macrotrends.net/stocks/delisted/WPX/wpx-energy/market-cap,Energy,,1,Private,,9842000000,66000000,12829000000,5631000000,1509000000,775000000,,-32000000,-6000000,16502000000,3083000000,8722000000,,https://www.sec.gov/Archives/edgar/data/1518832/000119312512332446/d356943d10q.htm,,2012,,,0.834658739,0.544878592,,15340,-1.539785962,-0.073347967
281,281,SHLDQ,OSHWQ,12/27/11,Sears Holdings Corp,Orchard Supply Hardware Stores Corp,,,Private,Consumer Cyclical,,,No Data,,,,,,,,,,,25521000000,7716000000,4552000000,https://www.sec.gov/Archives/edgar/data/1310067/000119312511314963/d246827d10q.htm,,,2011,,,0.718140061,0.849259347,,15340,-1.539785962,-0.073347967
282,282,EXPE,TRIP,12/21/11,Expedia Group Inc,Tripadvisor Inc,3364572154,,,Consumer Cyclical,Travel Services,,,,835886000,,34754000,293537000,426734000,137798000,16232000,40505000,22021000,7676683000,3038020000,1645414000,,,,2011,0.185122923,-0.356222941,0.718140061,0.849259347,0.344,15340,-1.539785962,-0.073347967
283,283,MAR,VAC,11/22/11,Marriott International Inc,Marriott Vacations Worldwide Corp,580792212,,,Consumer Cyclical,Resorts & Casinos,,,,2846000000,959000000,285000000,1134000000,850000000,484000000,,40000000,8000000,8465000000,430000000,3103000000,,,,2011,2.104293403,2.79322651,0.718140061,0.849259347,0.35,15309,-1.466437995,0.017100626
284,284,NTLS,LMOS,11/1/11,Ntelos Holdings Corp,Lumos Networks Corp,310000000,,https://www.macrotrends.net/stocks/delisted/LMOS/lumos-networks/market-cap,Communication Services,,1,Private,,498600000,,299958000,52827000,326576000,51107000,,-75104000,-61698000,1172331000,187177000,736114000,https://www.sec.gov/Archives/edgar/data/1328571/000119312511302248/d253919d10q.htm,https://www.sec.gov/Archives/edgar/data/1520744/000119312512129584/d283580d10k.htm,,2011,,,0.469330177,0.915681256,,15279,-1.483538621,-0.046290732
285,285,ITT,XLS,11/1/11,Itt Inc,Exelis Inc,2180000000,,https://www.macrotrends.net/stocks/delisted/XLS/exelis-inc/market-cap,Industrials,Information Technology Services,1,Private,Industry easy to assign,5099000000,337000000,494000000,893000000,649000000,5839000000,99000000,535000000,326000000,15088000000,4245000000,3173000000,,https://www.sec.gov/Archives/edgar/data/1524471/000119312512097004/d270994d10k.htm,,2011,0.470318455,0.785841228,0.949305308,0.72137165,,15279,-1.483538621,-0.046290732
286,286,ITT,XYL,11/1/11,Itt Inc,Xylem Inc,4741614321,,,Industrials,Specialty Industrial Machinery,,,,4393000000,426000000,463000000,1827000000,1206000000,1003000000,27000000,32000000,52000000,15088000000,4245000000,3173000000,,,,2011,0.533441373,0.529711181,0.949305308,0.72137165,0.381,15279,-1.483538621,-0.046290732
287,287,IDT,GNE,10/31/11,Idt Corp,Genie Energy Ltd.,188559400,,,Utilities,Utilities—Regulated Electric,,,,144458000,4833000,376000,123047000,,45796000,1522000,3978000,1911000,504229000,146360000,,,,,2011,0.154401766,1.482531616,0.212182119,1.246500401,0.397,15279,-1.483538621,-0.046290732
288,288,BEAM2,FBHS,10/4/11,Beam Inc,Fortune Brands Home & Security Inc,2260000000,,Became FBIN,Technology,,,No Data,,,,,,,,,,,,,,,,,2011,,,1.167446699,0.421535022,,15248,-1.43724789,-0.034789766
289,289,SOGCQ,LPRIQ,10/3/11,Sabine Oil & Gas Corp,Lone Pine Resources Inc,,,Private,Energy,,1,Not Listed,,971065759,,889911439,473507353,,55712000,,,-4683000,3498105000,1174691000,1872088000,https://www.sec.gov/Archives/edgar/data/38079/000003807911000081/fst-09302011x10q.htm,https://www.sec.gov/Archives/edgar/data/1506932/000104746912003164/a2208204z10-k.htm,,2011,,,0.924107812,0.544878592,,15248,-1.43724789,-0.034789766
290,290,CVC,AMCX,7/1/11,Cablevision Systems Corp,Amc Networks Inc,2295024252,,,Communication Services,Entertainment,,,,2121457000,,60565000,-1065497000,2358609000,283914000,,94253000,40003000,8962908000,-6476710000,,https://www.sec.gov/Archives/edgar/data/1053112/000114036111025386/form10q.htm,,,2011,0.954054344,1.976846217,0.469330177,0.915681256,0.358,15156,-1.192269731,-0.070403732
291,291,MRO,MPC,7/1/11,Marathon Oil Corp,Marathon Petroleum Corp,9660420000,,,Energy,Oil & Gas Refining & Marketing,,,,25225000000,3615000000,12026000000,10049000000,3299000000,20638000000,,1744000000,1133000000,30490000000,16707000000,5022000000,,,,2011,2.538709594,1.0822959,0.924107812,0.544878592,0.358,15156,-1.192269731,-0.070403732
292,292,NOC,HII,3/31/11,Northrop Grumman Corp,Huntington Ingalls Industries Inc,2023782401,,,Industrials,Aerospace & Defense,,,,5805000000,372000000,2006000000,1362000000,1880000000,1684000000,,85000000,45000000,26790000000,12677000000,3978000000,,,,2011,0.609223335,0.464028931,0.949305308,0.72137165,0.344,15065,-1.066277564,-0.074817957
293,293,MT,APEMY,1/28/11,Arcelormittal,Aperam,3150831754,,,Basic Materials,Steel,,,,5260752000,1239896250,2109550500,2878355250,948399750,,,,,1.30904E+11,66100000000,26008000000,,,,2011,2.565910897,0.22605985,0.790848099,0.504063828,,15006,-1.091306473,-0.080075997
